box,0,5847,1.39365e+07,0.550964,15.258,1.65528,0.600769,41431.1,0.285339,0.00012207,0.992673,0.495204,0.248189,6.85916e+07,0.600525,0,5858,1.40178e+07,0.554321,15.3912,1.66453,0.604126,42601.2,0.302856,0.000549316,0.999964,0.501235,0.253699,6.89684e+07,0.603882,0.706663,0.0101672,0.00398804,0.00398804,0.00398804,3.98804
box,0,5850.75,1.39612e+07,0.551819,15.1339,1.65411,0.60144,25648.6,0.286194,0.00244141,0.995917,0.494075,0.244955,6.86572e+07,0.601135,0,5861.75,1.41075e+07,0.554749,15.3258,1.66268,0.604553,27286.2,0.299988,0.00396729,1.00162,0.498494,0.248425,6.90053e+07,0.604248,0.704987,0.010579,0.00398804,0.00398804,3.98804,0.00398804
box,0,5845.5,1.39258e+07,0.552368,15.1733,1.65261,0.601929,39591.2,0.288635,0.00012207,0.997817,0.502854,0.25145,6.8694e+07,0.601624,0,5856.5,1.39956e+07,0.55542,15.3138,1.66133,0.605103,41633,0.298462,0.000793457,1.00605,0.506636,0.255771,6.90463e+07,0.604858,0.707712,0.00918377,0.00398804,0.00398804,3.98804,0.00398804
box,0,5852,1.39356e+07,0.552246,15.1385,1.65395,0.60199,41403.7,0.294067,0.000488281,0.994935,0.500474,0.252004,6.87186e+07,0.601685,0,5861,1.40306e+07,0.55481,15.3116,1.66116,0.604614,44181.5,0.300232,0.000671387,1.00101,0.504768,0.254567,6.90217e+07,0.604309,0.702931,0.00876398,0.00398804,0.00398804,3.98804,0.00398804
box,0,5849,1.39848e+07,0.551636,15.1618,1.65629,0.601379,36542.8,0.287231,6.10352e-05,0.999126,0.499316,0.249191,6.86981e+07,0.601074,0,5861,1.4095e+07,0.554016,15.3131,1.66284,0.60376,37985.9,0.297363,0.000488281,1.00437,0.503711,0.252721,6.89275e+07,0.603455,0.702105,0.0142928,0.00398804,0.00398804,0.00398804,3.98804
box,0,5842.75,1.38651e+07,0.552002,15.0703,1.65796,0.60144,25095.9,0.28894,0.00262451,0.994642,0.497373,0.249609,6.85875e+07,0.601074,0,5854,1.39772e+07,0.553528,15.2045,1.66268,0.603149,26774.4,0.299316,0.00354004,0.999985,0.501583,0.251996,6.88374e+07,0.602844,0.694688,0.0200753,0.00398804,0.00398804,0.00398804,3.98804
box,0,5846.5,1.39535e+07,0.551453,15.1882,1.65629,0.601013,35430.6,0.294373,0.00250244,0.997142,0.49895,0.250101,6.86408e+07,0.600708,0,5853.5,1.40546e+07,0.55426,15.3536,1.66386,0.60376,36211.6,0.300415,0.00335693,1.0013,0.502922,0.252617,6.89029e+07,0.603455,0.701657,0.0144496,0.00398804,0.00398804,0.00398804,3.98804
box,0,5852.75,1.3927e+07,0.554688,14.9887,1.64829,0.604309,34223.2,0.291748,0.00360107,0.997287,0.498452,0.248046,6.89644e+07,0.604065,0,5860.5,1.40596e+07,0.557068,15.1717,1.65478,0.606689,34716.8,0.300293,0.00402832,1.0037,0.501769,0.250603,6.91773e+07,0.606384,0.699758,0.0184019,0.00398804,0.00398804,3.98804,0.00398804
box,0,5843.75,1.38856e+07,0.551819,15.1345,1.65746,0.601318,34934.8,0.290405,0.00201416,0.997146,0.498998,0.249649,6.86244e+07,0.601013,0,5852.75,1.39735e+07,0.553894,15.2751,1.66301,0.603333,35770.4,0.300171,0.00262451,1.00054,0.502415,0.252828,6.88292e+07,0.603027,0.683209,0.0261924,0.00398804,0.00398804,3.98804,0.00398804
box,0,5841.75,1.38699e+07,0.551819,15.0093,1.65914,0.601318,34465.7,0.287903,0.00250244,0.998679,0.500555,0.25019,6.85998e+07,0.601013,0,5851,1.3977e+07,0.553528,15.2593,1.66301,0.602722,35344.5,0.295044,0.00299072,1.00271,0.505993,0.255365,6.87923e+07,0.602417,0.691675,0.0267215,0.00398804,0.00398804,3.98804,0.00398804
box,0,12341.7,6.1263e+08,0.219177,42.1085,3.79699,0.25116,20585.2,0.0323486,0.00457764,0.987492,1.36732,1.85956,1.35954e+08,0.226013,0,12784.7,7.04594e+08,0.232666,43.9298,3.98153,0.263367,23930.6,0.034668,0.00561523,1.00563,1.38673,1.94276,1.38851e+08,0.238037,0.593733,0.00685091,0.00398804,0.00398804,0.00398804,3.98804
box,0,13605.8,7.88022e+08,0.251404,34.8286,3.25208,0.284607,29518.9,0.0310059,0.00341797,0.957402,1.40914,2.04072,1.53677e+08,0.263672,0,13926.3,8.31869e+08,0.273621,37.97,3.51362,0.307495,31411.8,0.0353394,0.00720215,0.994543,1.42618,2.1663,1.60296e+08,0.289185,0.590281,0.00933079,0.00398804,0.00398804,0.00398804,3.98804
box,0,7078.06,5.27239e+07,0.157837,55.8347,4.40549,0.217102,20295.1,0.00939941,0.0316162,0.995532,0.615044,0.380278,6.00663e+07,0.190063,0,7200.62,5.38958e+07,0.167053,61.1832,4.60613,0.22699,21344.8,0.010437,0.0403442,1.01152,0.639799,0.403777,6.23974e+07,0.212891,0.461628,0.0130496,0.00398804,0.00398804,0.00398804,3.98804
box,0,8400.41,3.6184e+08,0.761658,5.02234,1.2096,0.795776,614625,0.683777,0.00012207,0.91375,1.44901,2.47199,1.06428e+08,0.794006,0,11059.9,1.03947e+09,0.806702,5.59306,1.25663,0.826721,638371,0.689514,0.0100098,0.929707,1.46325,2.51471,1.23345e+08,0.820435,0.907434,0.0925662,0.00398804,0.00398804,0.00398804,3.98804
box,0,15799.5,5.81022e+08,0.28479,31.4521,2.99579,0.330139,46545.9,0.0271606,0.000854492,0.999821,0.404137,0.162443,8.2731e+07,0.323425,0,16170.5,6.32961e+08,0.289001,31.8461,3.02903,0.333801,47936,0.0302734,0.000976562,1.00847,0.408101,0.164166,8.46193e+07,0.327454,0.394545,0.00545455,0.00398804,0.00398804,0.00398804,3.98804
box,0,12752,3.59967e+08,0.285583,30.9704,2.94094,0.33783,47960.5,0.0258179,0.000366211,1.00139,0.406686,0.164919,8.94976e+07,0.331482,0,13249.8,3.9452e+08,0.288269,31.2373,2.96007,0.340027,48747.3,0.027832,0.000610352,1.01015,0.414168,0.168227,9.10459e+07,0.333496,0.417523,0.00648999,0.00398804,0.00398804,0.00398804,3.98804
box,0,17921.2,9.19323e+08,0.289368,31.0227,2.91946,0.338135,47508.5,0.00732422,0.000549316,0.990707,0.397532,0.160751,1.03956e+08,0.329224,0,18453,1.01687e+09,0.29425,31.2522,2.9574,0.342529,48738.5,0.00909424,0.000854492,1.00256,0.404353,0.162889,1.07749e+08,0.334045,0.255329,0.0217687,0.00398804,0.00398804,0.00398804,3.98804
